fecha,Suma de Capacidad promedio realizada MW,Suma de Capacidad promedio prevista MW,Perdida
29/09/2007,39676.253,42450.008,2773.755
30/09/2007,38951.628,42263.201,3311.573
01/10/2007,41342.876,42589.868,1246.992
02/10/2007,41481.381,43045.373,1563.992
03/10/2007,41582.501,43207.154,1624.653
04/10/2007,41414.196,43081.845,1667.649
05/10/2007,41425.744,43233.756,1808.012
06/10/2007,40832.258,42940.682,2108.424
07/10/2007,40417.982,41848.205,1430.223
08/10/2007,40773.65,42949.558,2175.908
09/10/2007,41076.393,42723.356,1646.963
10/10/2007,41030.13,42491.779,1461.649
11/10/2007,40809.794,42578.51,1768.716
12/10/2007,40385.294,42662.394,2277.1
13/10/2007,41048.647,42789.633,1740.986
14/10/2007,40811.242,42050.956,1239.714
15/10/2007,40065.312,41945.326,1880.014
16/10/2007,40575.072,41992.295,1417.223
17/10/2007,40110.724,41685.791,1575.067
18/10/2007,40603.91,41630.112,1026.202
19/10/2007,40563.718,42185.336,1621.618
20/10/2007,40018.595,41461.781,1443.186
21/10/2007,39590.445,40162.192,571.747
22/10/2007,39304.576,41398.473,2093.897
23/10/2007,39969.003,40430.63,461.627
24/10/2007,39812.724,40737.148,924.424
25/10/2007,39688.992,40563.933,874.941
26/10/2007,39998.949,41149.618,1150.669
27/10/2007,38920.73,39987.019,1066.289
28/10/2007,38281.559,39241.199,959.64
29/10/2007,38356.711,41265.653,2908.942
30/10/2007,39481.667,41495.298,2013.631
31/10/2007,39752.526,41503.028,1750.502
01/11/2007,39810.817,41826.611,2015.794
02/11/2007,39305.547,40759.126,1453.579
03/11/2007,38480.334,39682.52,1202.186
04/11/2007,39247.631,39945.83,698.199
05/11/2007,39392.968,41201.831,1808.863
06/11/2007,39561.718,41672.435,2110.717
07/11/2007,39242.28,41430.046,2187.766
08/11/2007,39662.791,41646.023,1983.232
09/11/2007,40025.392,41659.491,1634.099
10/11/2007,40129.083,41223.506,1094.423
11/11/2007,39908.934,41198.445,1289.511
12/11/2007,40220.191,41093.449,873.258
13/11/2007,40858.891,41926.647,1067.756
14/11/2007,41137.851,42528.472,1390.621
15/11/2007,40694.127,42251.285,1557.158
16/11/2007,40445.727,41916.088,1470.361
17/11/2007,40990.579,41619.202,628.623
18/11/2007,39992.011,41517.33,1525.319
19/11/2007,39953.289,42028.804,2075.515
20/11/2007,40689.192,42319.104,1629.912
21/11/2007,40854.982,41669.529,814.547
22/11/2007,41032.072,41614.564,582.492
23/11/2007,39990.171,41939.008,1948.837
24/11/2007,40692.348,41460.998,768.65
25/11/2007,39563.067,40908.838,1345.771
26/11/2007,39636.711,40779.858,1143.147
27/11/2007,40787.101,40842.2,55.099
28/11/2007,40425.77,41288.105,862.335
29/11/2007,40495.865,40501.918,6.053
30/11/2007,39817.875,39726.751,-91.124
01/12/2007,39767.74,39670.902,-96.838
02/12/2007,38824.852,39310.509,485.657
03/12/2007,39117.722,40301.618,1183.896
04/12/2007,39394.39,39864.722,470.332
05/12/2007,39825.663,40236.166,410.503
06/12/2007,39176.862,39857.93,681.068
07/12/2007,39196.083,40052.099,856.016
08/12/2007,38429.841,38181.033,-248.808
09/12/2007,36977.84,37188.791,210.951
10/12/2007,37761.339,38990.57,1229.231
11/12/2007,37672.647,38777.246,1104.599
12/12/2007,37197.729,39298.529,2100.8
13/12/2007,37400.412,39535.359,2134.947
14/12/2007,38119.61,38409.903,290.293
15/12/2007,38446.93,38360.29,-86.64
16/12/2007,37411.061,38428.804,1017.743
17/12/2007,38236.071,39139.767,903.696
18/12/2007,39165.706,39956.415,790.709
19/12/2007,38815.122,39980.057,1164.935
20/12/2007,39428.549,40565.952,1137.403
21/12/2007,39274.276,39731.6,457.324
22/12/2007,39648.452,39124.572,-523.88
23/12/2007,39199.16,39139.062,-60.098
24/12/2007,39691.288,39894.934,203.646
25/12/2007,39618.972,39892.045,273.073
26/12/2007,39158.05,40105.726,947.676
27/12/2007,39579.882,40307.867,727.985
28/12/2007,40150.078,41032.429,882.351
29/12/2007,40646.546,40202.658,-443.888
30/12/2007,40237.608,39872.273,-365.335
31/12/2007,39801.087,40330.965,529.878
01/01/2008,40711.165,40941.016,229.851
02/01/2008,39292.972,41544.293,2251.321
03/01/2008,39781.286,40171.163,389.877
04/01/2008,40730.402,39683.901,-1046.501
05/01/2008,40916.389,41449.083,532.694
06/01/2008,40594.95,42221.771,1626.821
07/01/2008,40615.216,42471.475,1856.259
08/01/2008,40294.693,41418.924,1124.231
09/01/2008,40426.247,40524.908,98.661
10/01/2008,40180.287,41431.734,1251.447
11/01/2008,40796.18,41965.624,1169.444
12/01/2008,40206.509,41442.07,1235.561
13/01/2008,39064.13,40969.737,1905.607
14/01/2008,39774.267,41207.278,1433.011
15/01/2008,39421.523,40916.428,1494.905
16/01/2008,38455.23,39645.398,1190.168
17/01/2008,39191.721,40388.501,1196.78
18/01/2008,39783.642,41071.223,1287.581
19/01/2008,40080.762,40794.474,713.712
20/01/2008,38788.79,40130.714,1341.924
21/01/2008,38966.656,40781.608,1814.952
22/01/2008,39840.163,40653.609,813.446
23/01/2008,39532.438,40496.498,964.06
24/01/2008,39973.138,41177.634,1204.496
25/01/2008,40012.05,40872.365,860.315
26/01/2008,39956.621,41070.973,1114.352
27/01/2008,39303.051,41111.089,1808.038
28/01/2008,39253.52,41715.875,2462.355
29/01/2008,40450.528,41909.45,1458.922
30/01/2008,40714.109,42073.35,1359.241
31/01/2008,40799.575,41913.004,1113.429
01/02/2008,39801.516,40424.093,622.577
02/02/2008,39208.449,39754.925,546.476
03/02/2008,38790.698,39233.194,442.496
04/02/2008,38263.04,38871.451,608.411
05/02/2008,38461.369,39747.365,1285.996
06/02/2008,38813.695,40276.433,1462.738
07/02/2008,38812.802,39574.143,761.341
08/02/2008,39703.032,40527.098,824.066
09/02/2008,39174.112,40468.161,1294.049
10/02/2008,37354.752,40237.22,2882.468
11/02/2008,39016.33,40456.511,1440.181
12/02/2008,39184.856,40844.238,1659.382
13/02/2008,39450.184,41272.141,1821.957
14/02/2008,39962.908,41113.502,1150.594
15/02/2008,39639.233,40826.052,1186.819
16/02/2008,39092.484,41203.54,2111.056
17/02/2008,38427.442,40350.964,1923.522
18/02/2008,39188.783,41255.992,2067.209
19/02/2008,39338.273,39733.438,395.165
20/02/2008,39057.825,40194.216,1136.391
21/02/2008,39227.528,39740.965,513.437
22/02/2008,38794.572,39847.279,1052.707
23/02/2008,38091.836,38905.971,814.135
24/02/2008,36824.204,37823.035,998.831
25/02/2008,39089.992,40023.921,933.929
26/02/2008,39600.856,40372.67,771.814
27/02/2008,40073.836,40958.465,884.629
28/02/2008,40153.13,41307.138,1154.008
29/02/2008,40036.195,40869.352,833.157
01/03/2008,38688.785,39976.724,1287.939
02/03/2008,38033.34,39457.844,1424.504
03/03/2008,38699.868,40296.059,1596.191
04/03/2008,38062.105,39276.598,1214.493
05/03/2008,37885.717,39154.226,1268.509
06/03/2008,38751.823,39163.994,412.171
07/03/2008,39262.524,39938.457,675.933
08/03/2008,38046.86,39598.722,1551.862
09/03/2008,38097.805,39358.648,1260.843
10/03/2008,38121.778,39526.295,1404.517
11/03/2008,38666.657,39429.357,762.7
12/03/2008,39075.337,39025.865,-49.472
13/03/2008,39792.236,41588.819,1796.583
14/03/2008,39978.972,40874.438,895.466
15/03/2008,39240.321,41120.88,1880.559
16/03/2008,39118.068,41284.604,2166.536
17/03/2008,40264.446,41880.102,1615.656
18/03/2008,40006.104,41875.067,1868.963
19/03/2008,40394.698,42123.073,1728.375
20/03/2008,39441.568,41635.016,2193.448
21/03/2008,38435.967,40785.37,2349.403
22/03/2008,41435.395,42187.201,751.806
23/03/2008,40754.147,41561.04,806.893
24/03/2008,39612.085,41860.723,2248.638
25/03/2008,38526.256,40981.778,2455.522
26/03/2008,38745.191,40440.569,1695.378
27/03/2008,38709.68,40898.177,2188.497
28/03/2008,39083.56,40419.199,1335.639
29/03/2008,40177.447,41862.276,1684.829
30/03/2008,39922.758,41311.725,1388.967
31/03/2008,40459.406,41930.985,1471.579
01/04/2008,41274.588,42043.894,769.306
02/04/2008,40472.694,42013.853,1541.159
03/04/2008,40372.568,41497.691,1125.123
04/04/2008,40909.953,41291.598,381.645
05/04/2008,39951.892,41586.21,1634.318
06/04/2008,37928.181,41014.14,3085.959
07/04/2008,39675.143,41744.724,2069.581
08/04/2008,40102.103,41376.517,1274.414
09/04/2008,40242.484,41880.619,1638.135
10/04/2008,40130.653,41431.635,1300.982
11/04/2008,39767.545,41629.07,1861.525
12/04/2008,39067.048,41199.773,2132.725
13/04/2008,38473.376,41886.353,3412.977
14/04/2008,37754.302,41090.508,3336.206
15/04/2008,39326.148,41630.368,2304.22
16/04/2008,39779.165,41686.104,1906.939
17/04/2008,39844.126,41207.329,1363.203
18/04/2008,39837.955,41582.521,1744.566
19/04/2008,39087.355,40688.681,1601.326
20/04/2008,37611.402,39670.128,2058.726
21/04/2008,38948.988,40956.738,2007.75
22/04/2008,40451.652,41636.87,1185.218
23/04/2008,40201.982,41669.774,1467.792
24/04/2008,39751.835,42169.237,2417.402
25/04/2008,39509.837,41784.76,2274.923
26/04/2008,39481.002,41234.84,1753.838
27/04/2008,37552.971,39834.779,2281.808
28/04/2008,38908.034,40349.712,1441.678
29/04/2008,40063.986,41845.78,1781.794
30/04/2008,39487.656,41245.611,1757.955
01/05/2008,39931.886,41149.093,1217.207
02/05/2008,39745.803,40811.981,1066.178
03/05/2008,39678.329,41173.429,1495.1
04/05/2008,39319.91,40512.148,1192.238
05/05/2008,39786.739,41264.17,1477.431
06/05/2008,40172.856,41289.553,1116.697
07/05/2008,39637.672,41525.129,1887.457
08/05/2008,40004.751,40622.912,618.161
09/05/2008,39664.123,40676.397,1012.274
10/05/2008,40041.898,40594.585,552.687
11/05/2008,39802.001,40736.387,934.386
12/05/2008,39868.967,41727.385,1858.418
13/05/2008,40635.674,41704.476,1068.802
14/05/2008,40395.493,41649.686,1254.193
15/05/2008,40426.689,41568.141,1141.452
16/05/2008,40666.456,42008.126,1341.67
17/05/2008,40718.93,40808.816,89.886
18/05/2008,40101.027,40448.122,347.095
19/05/2008,40885.245,42099.793,1214.548
20/05/2008,40205.415,41445.01,1239.595
21/05/2008,40307.074,41396.183,1089.109
22/05/2008,40211.27,41462.224,1250.954
23/05/2008,40484.629,41882.568,1397.939
24/05/2008,39788.131,41385.827,1597.696
25/05/2008,39470.001,41145.18,1675.179
26/05/2008,39496.695,41538.996,2042.301
27/05/2008,39460.29,40330.47,870.18
28/05/2008,40326.574,41683.098,1356.524
29/05/2008,39907.382,41235.995,1328.613
30/05/2008,40014.428,41523.576,1509.148
31/05/2008,38140.1,39859.862,1719.762
01/06/2008,37022.728,40044.467,3021.739
02/06/2008,38267.045,41584.852,3317.807
03/06/2008,37838.973,40289.408,2450.435
04/06/2008,37969.435,40344.002,2374.567
05/06/2008,38184.199,40047.063,1862.864
06/06/2008,38135.602,40782.259,2646.657
07/06/2008,37982.998,40112.123,2129.125
08/06/2008,37099.518,39824.161,2724.643
09/06/2008,37926.828,41411.346,3484.518
10/06/2008,37610.935,40406.425,2795.49
11/06/2008,37540.725,39820.44,2279.715
12/06/2008,37482.338,40012.839,2530.501
13/06/2008,37815.242,40401.198,2585.956
14/06/2008,37551.235,41122.26,3571.025
15/06/2008,36892.102,40477.819,3585.717
16/06/2008,37913.922,41069.392,3155.47
17/06/2008,38131.271,40958.793,2827.522
18/06/2008,37865.419,40754.418,2888.999
19/06/2008,37351.446,40296.341,2944.895
20/06/2008,37532.197,39413.16,1880.963
21/06/2008,37848.52,39822.196,1973.676
22/06/2008,37200.686,39079.19,1878.504
23/06/2008,37711.367,40915.109,3203.742
24/06/2008,38658.304,41294.964,2636.66
25/06/2008,39015.262,41536.272,2521.01
26/06/2008,38727.545,41039.369,2311.824
27/06/2008,38360.272,40613.385,2253.113
28/06/2008,37974.154,40232.397,2258.243
29/06/2008,37631.349,39733.993,2102.644
30/06/2008,37888.31,40383.765,2495.455
01/07/2008,39051.735,40895.082,1843.347
02/07/2008,39306.194,41835.061,2528.867
03/07/2008,38951.956,40939.333,1987.377
04/07/2008,38221.476,40267.207,2045.731
05/07/2008,37294.802,39128.032,1833.23
06/07/2008,36052.079,38605.839,2553.76
07/07/2008,38234.154,40026.144,1791.99
08/07/2008,39670.085,40719.634,1049.549
09/07/2008,40508.694,42176.509,1667.815
10/07/2008,40314.351,41467.179,1152.828
11/07/2008,40951.331,41807.921,856.59
12/07/2008,36948.975,37377.59,428.615
13/07/2008,37547.377,36951.402,-595.975
14/07/2008,37932.968,39297.034,1364.066
15/07/2008,39801.728,41836.838,2035.11
16/07/2008,40364.374,41886.545,1522.171
17/07/2008,39586.195,40271.187,684.992
18/07/2008,40019.892,40565.984,546.092
19/07/2008,37849.852,38277.123,427.271
20/07/2008,37249.464,37789.462,539.998
21/07/2008,37785.007,39579.35,1794.343
22/07/2008,40283.914,41038.014,754.1
23/07/2008,40228.345,41035.273,806.928
24/07/2008,40271.586,40692.289,420.703
25/07/2008,39776.384,40690.295,913.911
26/07/2008,38730.353,39791.499,1061.146
27/07/2008,38570.104,39841.023,1270.919
28/07/2008,39511.105,41447.288,1936.183
29/07/2008,40973.98,41474.745,500.765
30/07/2008,41248.131,42409.859,1161.728
31/07/2008,40955.445,42055.413,1099.968
01/08/2008,41221.699,42411.656,1189.957
02/08/2008,40478.969,41583.892,1104.923
03/08/2008,39499.418,40604.108,1104.69
04/08/2008,41023.303,42568.134,1544.831
05/08/2008,41970.626,42962.038,991.412
06/08/2008,41970.364,42828.106,857.742
07/08/2008,41383.023,42269.485,886.462
08/08/2008,41463.523,42653.208,1189.685
09/08/2008,40812.207,42198.124,1385.917
10/08/2008,40318.194,41565.92,1247.726
11/08/2008,40729.05,42692.982,1963.932
12/08/2008,40567.495,42187.366,1619.871
13/08/2008,41328.145,42554.105,1225.96
14/08/2008,40197.937,41496.548,1298.611
15/08/2008,40214.776,40548.025,333.249
16/08/2008,39518.153,40050.342,532.189
17/08/2008,39107.187,39244.301,137.114
18/08/2008,39622.646,40475.9,853.254
19/08/2008,41380.163,42650.716,1270.553
20/08/2008,41597.028,42819.741,1222.713
21/08/2008,41020.836,42594.315,1573.479
22/08/2008,40861.458,41957.546,1096.088
23/08/2008,40345.203,41542.116,1196.913
24/08/2008,40549.202,41613.459,1064.257
25/08/2008,41414.873,42844.281,1429.408
26/08/2008,40360.364,42350.641,1990.277
27/08/2008,41454.451,42330.459,876.008
28/08/2008,41432.047,41674.617,242.57
29/08/2008,41754.824,42654.728,899.904
30/08/2008,40716.666,41872.677,1156.011
31/08/2008,39652.881,40174.187,521.306
01/09/2008,40311.652,41491.965,1180.313
02/09/2008,40375.833,41864.191,1488.358
03/09/2008,40865.813,42294.992,1429.179
04/09/2008,40489.138,41221.513,732.375
05/09/2008,40282.013,41793.225,1511.212
06/09/2008,40180.273,41801.471,1621.198
07/09/2008,39757.085,41209.638,1452.553
08/09/2008,40085.23,42329.106,2243.876
09/09/2008,40566.282,41575.95,1009.668
10/09/2008,40409.003,41194.163,785.16
11/09/2008,39939.207,40925.035,985.828
12/09/2008,39680.176,41529.461,1849.285
13/09/2008,39562.396,40326.02,763.624
14/09/2008,39078.316,39953.022,874.706
15/09/2008,39252.061,40228.352,976.291
16/09/2008,39138.849,40090.584,951.735
17/09/2008,40134.504,41338.961,1204.457
18/09/2008,40222.815,41575.155,1352.34
19/09/2008,40428.252,41749.95,1321.698
20/09/2008,40445.855,40127.779,-318.076
21/09/2008,39223.8,40462.33,1238.53
22/09/2008,40272.576,40383.102,110.526
23/09/2008,40467.96,40631.481,163.521
24/09/2008,39835.231,41332.006,1496.775
25/09/2008,40830.808,40930.546,99.738
26/09/2008,41530.618,41131.707,-398.911
27/09/2008,40265.873,40448.434,182.561
28/09/2008,38135.84,39495.61,1359.77
29/09/2008,38560.451,39942.606,1382.155
30/09/2008,41550.722,41834.746,284.024
01/10/2008,40972.432,41900.471,928.039
02/10/2008,41226.142,41643.67,417.528
03/10/2008,41127.756,41504.673,376.917
04/10/2008,39253.739,41165.894,1912.155
05/10/2008,39056.93,41114.911,2057.981
06/10/2008,39514.537,41421.701,1907.164
07/10/2008,39506.707,40685.316,1178.609
08/10/2008,39731.828,40185.036,453.208
09/10/2008,38796.779,39884.795,1088.016
10/10/2008,38545.968,38711.762,165.794
11/10/2008,37971.819,38367.764,395.945
12/10/2008,36293.884,38142.594,1848.71
13/10/2008,37565.506,38814.981,1249.475
14/10/2008,39453.849,40844.412,1390.563
15/10/2008,39171.533,39957.119,785.586
16/10/2008,39121.914,39969.054,847.14
17/10/2008,39019.607,39960.964,941.357
18/10/2008,38662.944,39197.315,534.371
19/10/2008,37491.239,38909.699,1418.46
20/10/2008,38798.421,38989.606,191.185
21/10/2008,39770.256,40133.664,363.408
22/10/2008,39472.291,40296.167,823.876
23/10/2008,38983.412,39967.908,984.496
24/10/2008,39491.474,40593.521,1102.047
25/10/2008,39672.982,40419.517,746.535
26/10/2008,40131.221,40430.896,299.675
27/10/2008,39969.386,40717.288,747.902
28/10/2008,39487.747,40459.417,971.67
29/10/2008,38944.367,40939.09,1994.723
30/10/2008,38657.309,40052.294,1394.985
31/10/2008,39130.055,40747.682,1617.627
01/11/2008,39437.162,40839.891,1402.729
02/11/2008,38995.182,40741.745,1746.563
03/11/2008,39078.312,40630.577,1552.265
04/11/2008,39212.648,39955.794,743.146
05/11/2008,38596.666,40022.195,1425.529
06/11/2008,35948.9,37099.559,1150.659
07/11/2008,38968.546,39446.497,477.951
08/11/2008,39419.697,40703.544,1283.847
09/11/2008,38191.611,39708.164,1516.553
10/11/2008,37971.48,39588.164,1616.684
11/11/2008,38747.026,39557.528,810.502
12/11/2008,38607.19,39651.488,1044.298
13/11/2008,38284.539,39388.833,1104.294
14/11/2008,38522.455,39316.525,794.07
15/11/2008,38033.584,38679.951,646.367
16/11/2008,37548.474,38724.065,1175.591
17/11/2008,37714.507,38728.178,1013.671
18/11/2008,36652.37,38807.128,2154.758
19/11/2008,37932.382,39286.726,1354.344
20/11/2008,38180.805,38524.452,343.647
21/11/2008,37491.101,37400.094,-91.007
22/11/2008,36525.467,36848.432,322.965
23/11/2008,35380.008,36443.052,1063.044
24/11/2008,36152.379,37763.225,1610.846
25/11/2008,38218.442,39172.568,954.126
26/11/2008,37930.069,38759.975,829.906
27/11/2008,38106.019,38525.245,419.226
28/11/2008,38245.158,38292.591,47.433
29/11/2008,37579.778,38679.364,1099.586
30/11/2008,37645.64,38134.297,488.657
01/12/2008,37484.93,38461.328,976.398
02/12/2008,39159.338,40214.965,1055.627
03/12/2008,38991.189,40193.029,1201.84
04/12/2008,39312.567,40025.996,713.429
05/12/2008,39563.837,40648.492,1084.655
06/12/2008,38414.251,39932.057,1517.806
07/12/2008,37834.216,39903.768,2069.552
08/12/2008,38151.241,40377.808,2226.567
09/12/2008,38337.512,38890.723,553.211
10/12/2008,37692.765,36929.64,-763.125
11/12/2008,37755.558,37467.238,-288.32
12/12/2008,37289.819,37335.07,45.251
13/12/2008,37121.46,36497.77,-623.69
14/12/2008,37391.719,37084.732,-306.987
15/12/2008,37631.442,38235.761,604.319
16/12/2008,40508.567,41497.161,988.594
17/12/2008,41265.601,42021.37,755.769
18/12/2008,41124.933,42057.945,933.012
19/12/2008,40770.553,41706.925,936.372
20/12/2008,41001.296,41151.468,150.172
21/12/2008,39816.281,40884.555,1068.274
22/12/2008,40439.655,41556.825,1117.17
23/12/2008,41330.908,42309.046,978.138
24/12/2008,42177.535,42928.139,750.604
25/12/2008,41583.915,42139.576,555.661
26/12/2008,41417.576,42377.585,960.009
27/12/2008,42732.886,42985.436,252.55
28/12/2008,42413.793,42395.231,-18.562
29/12/2008,42230.834,43440.893,1210.059
30/12/2008,42143.035,43737.185,1594.15
31/12/2008,41708.571,42926.508,1217.937
01/01/2009,41202.077,42336.471,1134.394
02/01/2009,41029.004,43165.665,2136.661
03/01/2009,41307.539,43388.678,2081.139
04/01/2009,40057.246,40951.06,893.814
05/01/2009,40464.196,41869.669,1405.473
06/01/2009,40873.366,41160.159,286.793
07/01/2009,39869.579,39596.013,-273.566
08/01/2009,39160.237,39383.305,223.068
09/01/2009,39587.399,38586.451,-1000.948
10/01/2009,37365.475,36284.518,-1080.957
11/01/2009,36246.911,35327.717,-919.194
12/01/2009,37552.447,37416.228,-136.219
13/01/2009,41260.433,42160.274,899.841
14/01/2009,39904.727,40545.941,641.214
15/01/2009,38610.542,39164.965,554.423
16/01/2009,38346.272,39210.357,864.085
17/01/2009,36943.763,37111.47,167.707
18/01/2009,36530.666,35390.65,-1140.016
19/01/2009,37388.904,37590.367,201.463
20/01/2009,38827.695,39094.22,266.525
21/01/2009,38149.834,38787.529,637.695
22/01/2009,36910.766,37799.344,888.578
23/01/2009,37247.987,37872.319,624.332
24/01/2009,36857.753,37194.258,336.505
25/01/2009,37006.405,36743.445,-262.96
26/01/2009,37249.942,37746.648,496.706
27/01/2009,38242.877,38600.683,357.806
28/01/2009,36995.325,37651.762,656.437
29/01/2009,36096.883,36594.482,497.599
30/01/2009,36042.274,36374.889,332.615
31/01/2009,35171.778,34417.041,-754.737
01/02/2009,34069.258,32929.208,-1140.05
02/02/2009,33535.897,33416.266,-119.631
03/02/2009,37159.432,37632.136,472.704
04/02/2009,36906.09,37223.157,317.067
05/02/2009,35980.802,36063.144,82.342
06/02/2009,36231.555,37120.519,888.964
07/02/2009,36916.409,37405.566,489.157
08/02/2009,36238.213,37158.478,920.265
09/02/2009,36315.5,37638.754,1323.254
10/02/2009,36662.727,37120.007,457.28
11/02/2009,40505.352,41287.994,782.642
12/02/2009,40362.964,40775.505,412.541
13/02/2009,40389.455,40675.29,285.835
14/02/2009,39900.485,40263.964,363.479
15/02/2009,39665.407,39614.53,-50.877
16/02/2009,38589.352,39242.1,652.748
17/02/2009,38931.752,39651.543,719.791
18/02/2009,39461.071,39758.14,297.069
19/02/2009,39775.627,39908.953,133.326
20/02/2009,38918.243,39034.862,116.619
21/02/2009,38942.011,39633.233,691.222
22/02/2009,38193.816,38896.692,702.876
23/02/2009,39202.983,40210.825,1007.842
24/02/2009,39037.154,39559.145,521.991
25/02/2009,39487.968,40433.523,945.555
26/02/2009,39489.62,40485.076,995.456
27/02/2009,39696.738,39707.707,10.969
28/02/2009,39834.07,40747.477,913.407
01/03/2009,39110.713,40054.645,943.932
02/03/2009,39782.622,40824.129,1041.507
03/03/2009,39654.191,40115.891,461.7
04/03/2009,39788.387,39996.218,207.831
05/03/2009,40018.361,40329.427,311.066
06/03/2009,39086.138,39586.652,500.514
07/03/2009,37518.916,38118.101,599.185
08/03/2009,37036.961,37688.517,651.556
09/03/2009,38697.004,39408.041,711.037
10/03/2009,39387.1,39570.474,183.374
11/03/2009,39159.132,39564.296,405.164
12/03/2009,38979.607,39098.972,119.365
13/03/2009,39447.205,39361.251,-85.954
14/03/2009,38230.005,38639.736,409.731
15/03/2009,37792.825,37791.569,-1.256
16/03/2009,38106.812,38636.366,529.554
17/03/2009,39150.864,39420.46,269.596
18/03/2009,39515.257,40017.249,501.992
19/03/2009,39562.679,39869.745,307.066
20/03/2009,38552.185,39549.245,997.06
21/03/2009,39236.64,39591.199,354.559
22/03/2009,38559.945,39203.77,643.825
23/03/2009,39116.918,40132.558,1015.64
24/03/2009,39082.626,39386.405,303.779
25/03/2009,39590.533,40039.914,449.381
26/03/2009,39445.337,39978.193,532.856
27/03/2009,38649.729,38852.374,202.645
28/03/2009,38722.257,39078.702,356.445
29/03/2009,38077.216,38244.572,167.356
30/03/2009,39178.323,40179.867,1001.544
31/03/2009,39243.832,39535.042,291.21
01/04/2009,38600.421,39247.642,647.221
02/04/2009,38450.852,39270.924,820.072
03/04/2009,38338.509,38729.358,390.849
04/04/2009,37328.963,38254.731,925.768
05/04/2009,35855.026,36604.112,749.086
06/04/2009,37542.265,38813.455,1271.19
07/04/2009,37436.517,38573.415,1136.898
08/04/2009,36919.04,38119.01,1199.97
09/04/2009,36346.521,37826.559,1480.038
10/04/2009,35124.101,36670.874,1546.773
11/04/2009,34711.833,36775.636,2063.803
12/04/2009,35550.533,36921.773,1371.24
13/04/2009,36243.28,37952.206,1708.926
14/04/2009,36823.076,37484.77,661.694
15/04/2009,37035.594,37710.679,675.085
16/04/2009,37064.607,38040.969,976.362
17/04/2009,36577.736,37541.145,963.409
18/04/2009,35493.813,36216.416,722.603
19/04/2009,34082.031,35513.006,1430.975
20/04/2009,36361.329,37772.603,1411.274
21/04/2009,36435.069,37409.245,974.176
22/04/2009,36078.069,37192.324,1114.255
23/04/2009,35997.095,36834.819,837.724
24/04/2009,36661.18,37396.319,735.139
25/04/2009,35966.021,36253.726,287.705
26/04/2009,35041.846,35860.226,818.38
27/04/2009,35976.241,36556.531,580.29
28/04/2009,36321.078,37155.011,833.933
29/04/2009,36613.756,37357.744,743.988
30/04/2009,36984.267,38449.359,1465.092
01/05/2009,34608.167,37920.165,3311.998
02/05/2009,33867.114,37499.414,3632.3
03/05/2009,35764.98,37507.231,1742.251
04/05/2009,36077.705,38305.184,2227.479
05/05/2009,35152.37,37585.032,2432.662
06/05/2009,36711.898,37795.475,1083.577
07/05/2009,37312.769,39146.665,1833.896
08/05/2009,38026.416,38971.003,944.587
09/05/2009,36899.613,38966.693,2067.08
10/05/2009,36034.84,39282.11,3247.27
11/05/2009,36958.432,39741.398,2782.966
12/05/2009,37535.228,39528.224,1992.996
13/05/2009,37199.669,39266.859,2067.19
14/05/2009,37475.233,39369.85,1894.617
15/05/2009,37306.998,39904.438,2597.44
16/05/2009,36970.746,39034.266,2063.52
17/05/2009,35828.177,39174.978,3346.801
18/05/2009,37039.81,39947.217,2907.407
19/05/2009,37817.508,40431.872,2614.364
20/05/2009,38266.545,39990.632,1724.087
21/05/2009,37997.051,40221.272,2224.221
22/05/2009,38112.445,39968.287,1855.842
23/05/2009,37810.316,40092.935,2282.619
24/05/2009,37187.947,39796.283,2608.336
25/05/2009,38435.694,40788.281,2352.587
26/05/2009,39196.137,40789.336,1593.199
27/05/2009,38547.023,40483.237,1936.214
28/05/2009,38222.711,39828.363,1605.652
29/05/2009,39030.649,40093.689,1063.04
30/05/2009,38292.77,39963.637,1670.867
31/05/2009,36466.272,39083.863,2617.591
01/06/2009,38787.396,40470.467,1683.071
02/06/2009,39905.852,41652.307,1746.455
03/06/2009,39873.768,40517.605,643.837
04/06/2009,40383.134,41765.961,1382.827
05/06/2009,40641.639,42151.916,1510.277
06/06/2009,39489.843,41516.98,2027.137
07/06/2009,38279.393,40733.524,2454.131
08/06/2009,38837.156,41546.557,2709.401
09/06/2009,38816.467,40792.013,1975.546
10/06/2009,39362.35,40559.411,1197.061
11/06/2009,39526.441,40966.221,1439.78
12/06/2009,40011.567,41565.797,1554.23
13/06/2009,39471.598,41135.728,1664.13
14/06/2009,39640.318,40272.003,631.685
15/06/2009,39523.054,41363.102,1840.048
16/06/2009,40157.542,41411.615,1254.073
17/06/2009,40104.41,41106.318,1001.908
18/06/2009,39800.461,41347.759,1547.298
19/06/2009,39349.558,41522.77,2173.212
20/06/2009,39018.064,41585.008,2566.944
21/06/2009,38663.495,40977.516,2314.021
22/06/2009,39561.124,41617.664,2056.54
23/06/2009,38815.041,41365.741,2550.7
24/06/2009,39068.415,40587.154,1518.739
25/06/2009,39518.459,40672.885,1154.426
26/06/2009,40241.947,41556.714,1314.767
27/06/2009,38502.761,41414.53,2911.769
28/06/2009,38449.978,40005.532,1555.554
29/06/2009,39844.43,42191.773,2347.343
30/06/2009,39005.589,41075.872,2070.283
01/07/2009,39588.24,41773.613,2185.373
02/07/2009,39825.205,41217.886,1392.681
03/07/2009,39774.903,41056.145,1281.242
